0.991020653605142,3.837854570286927e-16,-5.777292405109711e-15,4.60702391198652e-18
8.500679567204088,2.116501878382389e-13,8.647494891743532e-13,-2.042132335058336e-14
3.837854570286918e-16,0.9910206536051416,-2.005049541470718e-17,2.404433674466714e-18
-7.117252949059306e-14,8.500679567201152,-2.568154016471388e-13,9.409920357285613e-15
-5.777292405109453e-15,-2.005049541470692e-17,0.9905002378172374,-1.976991812363421e-18
1.264085550233922e-12,1.574386032708646e-14,3.082170426839506,1.60665040207193e-14
-4.117263430928183e-13,3.259378915889479,-1.181738409488683e-12,-8.876177547313974e-15
6.567948857395017e-13,0.9487274195571145,3.361009128878691e-15,1.302780707441408e-13
-3.259378915891189,-6.232175121574101e-13,-5.680633980402258e-13,-9.161312048021907e-16
-0.9487274195581714,-1.081396228024069e-13,-5.585474935297485e-13,3.138320198180853e-14
4.607023911985615e-18,2.404433674466112e-18,-1.976991812362887e-18,0.9990051459896656
1.258677019644958e-13,2.923461110100117e-13,-3.34930859162779e-13,0.3154133480930808
-8.678142340833089e-05,8.678142211025515e-05,-0.001532994372354783,6.08379950903958e-05
8.678142230761249e-05,8.678141950138432e-05,-0.001532994371125296,-6.083799491243273e-05
-8.678142626407786e-05,-8.678142077776237e-05,-0.001532994371719087,-6.083799503603039e-05
8.678142270679121e-05,-8.678142315132575e-05,-0.001532994372313401,6.083799499375957e-05
