0.00852185071785783,1.953789072970949e-11,-1.332476011669227e-10,-5.181518976520654e-11
0.003148774601786302,3.757701654518077e-11,-1.569764825771277e-10,1.902297713278366e-10
3.90757814594189e-19,0.9186852004950391,-1.384673083684324e-13,-1.486430595164306e-13
-6.603020023019551e-16,2.851574994923026,-1.535695366644721e-10,-1.402864732836486e-10
-2.664952023338449e-18,-1.384673083684322e-13,0.9169141017012413,1.76196701058723e-14
1.821250635967195e-16,-1.509735769375308e-10,0.9115146640695289,3.087729535506006e-11
-1.036303795304133e-18,-1.486430595164309e-13,1.761967010587236e-14,0.9169141017015958
-8.646392179097426e-16,-1.440321076096572e-10,1.448917027827032e-11,0.9115146641140423
-9.431170464195259e-18,2.08618604182515e-10,-1.743865444678372e-10,-2.010117114038315e-10
9.322804966808981e-19,-4.83923735088553e-10,-9.009484844678818e-11,-3.762515130011171e-11
3.307069051493387e-18,-3.002416123081004e-10,4.683539742989396e-11,6.003283629785301e-11
-1.125082998853731e-17,4.263949607542017e-10,7.10679511033737e-11,-2.878937923957977e-11
