5.31990775512003e-11,-5.31990775512003e-11,5.31990775512003e-11,-5.31990775512003e-11
2.622735716215642e-08,-2.622735716215642e-08,2.622735716215642e-08,-2.622735716215642e-08
-5.320712704091905e-11,-5.320712704091905e-11,5.320712704091905e-11,5.320712704091905e-11
-2.623132559265455e-08,-2.623132559265455e-08,2.623132559265455e-08,2.623132559265455e-08
6.437308215454505e-08,6.437308215454505e-08,6.437308215454505e-08,6.437308215454505e-08
1.864575254784183e-05,1.864575254784183e-05,1.864575254784183e-05,1.864575254784183e-05
1.047268978843467e-06,1.047268978843467e-06,-1.047268978843467e-06,-1.047268978843467e-06
0.0003033429125494744,0.0003033429125494744,-0.0003033429125494744,-0.0003033429125494744
1.047110541781615e-06,-1.047110541781615e-06,1.047110541781615e-06,-1.047110541781615e-06
0.0003032970210347166,-0.0003032970210347166,0.0003032970210347166,-0.0003032970210347166
-1.888738285334571e-08,1.888738285334571e-08,1.888738285334571e-08,-1.888738285334571e-08
-5.470756645057895e-06,5.470756645057895e-06,5.470756645057895e-06,-5.470756645057895e-06
4.166187783441478,0,0,0
0,4.166187783441478,0,0
0,0,4.166187783441478,0
0,0,0,4.166187783441478
